movimentacao_id,colaborador_id,data,ano,mes,tipo,empresa,funcao,setor_rh,unidade_inferida
1333,18,2019-02-18,2019,2,Admissão,FAELO,PROFESSOR,Docente,
1334,18,2023-08-02,2023,8,Desligamento,FAELO,PROFESSOR,Docente,
1335,54,2005-02-14,2005,2,Admissão,FAELO,ZELADOR,Operacional,
1336,27,2019-08-12,2019,8,Admissão,FAELO,PROFESSOR,Docente,
1337,27,2021-02-04,2021,2,Desligamento,FAELO,PROFESSOR,Docente,
1338,61,1997-08-01,1997,8,Admissão,FAELO,ASSISTENTE DE MANUTENCAO,Operacional,
1339,108,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1340,113,2013-02-14,2013,2,Admissão,LUBIENSKA,COORDENADOR PEDAGOGICO,Apoio Pedagógico,CDR
1341,113,2024-01-10,2024,1,Desligamento,LUBIENSKA,COORDENADOR PEDAGOGICO,Apoio Pedagógico,CDR
1342,53,2023-08-02,2023,8,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1343,53,2023-12-18,2023,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1344,29,2018-02-01,2018,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1345,14,2004-08-26,2004,8,Admissão,LUBIENSKA,AUXILIAR DE PORTARIA,Operacional,CDR
1346,14,2025-07-31,2025,7,Desligamento,LUBIENSKA,AUXILIAR DE PORTARIA,Operacional,CDR
1347,17,2012-04-01,2012,4,Admissão,LUBIENSKA,PROFESSOR DE MATEMATICA NO ENS,Docente,CDR
1348,17,2024-12-13,2024,12,Desligamento,LUBIENSKA,PROFESSOR DE MATEMATICA NO ENS,Docente,CDR
1349,31,2022-08-01,2022,8,Admissão,LUBIENSKA,PROFESSOR - EDUCACAO INFANTIL,Docente,CDR
1350,38,2023-04-24,2023,4,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1351,38,2023-09-18,2023,9,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1352,9,2017-02-01,2017,2,Admissão,LUBIENSKA,PROFESSOR DE LINGUA PORTUGUESA,Docente,CDR
1353,9,2023-02-07,2023,2,Desligamento,LUBIENSKA,PROFESSOR DE LINGUA PORTUGUESA,Docente,CDR
1354,49,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1355,28,2015-08-03,2015,8,Admissão,LUBIENSKA,BILIOTECARIO,Administrativo,CDR
1356,28,2021-02-19,2021,2,Desligamento,LUBIENSKA,BILIOTECARIO,Administrativo,CDR
1357,96,2001-08-01,2001,8,Admissão,LUBIENSKA,COORDENADOR PEDAGOGICO,Apoio Pedagógico,CDR
1358,5,2017-04-17,2017,4,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1359,117,2013-03-01,2013,3,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1360,117,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1361,46,2013-02-01,2013,2,Admissão,LUBIENSKA,PROFESSOR DE GEOGRAFIA DO ENSI,Docente,CDR
1362,46,2023-12-04,2023,12,Desligamento,LUBIENSKA,PROFESSOR DE GEOGRAFIA DO ENSI,Docente,CDR
1363,58,2021-03-12,2021,3,Admissão,LUBIENSKA,BILIOTECARIO,Administrativo,CDR
1364,58,2024-04-06,2024,4,Desligamento,LUBIENSKA,BILIOTECARIO,Administrativo,CDR
1365,99,2024-04-04,2024,4,Admissão,LUBIENSKA,BILIOTECARIO,Administrativo,CDR
1366,99,2025-07-31,2025,7,Desligamento,LUBIENSKA,BILIOTECARIO,Administrativo,CDR
1367,35,2023-02-01,2023,2,Admissão,LUBIENSKA,PSICOLOGO EDUCACIONAL,Clínico,CDR
1368,35,2024-07-31,2024,7,Desligamento,LUBIENSKA,PSICOLOGO EDUCACIONAL,Clínico,CDR
1369,68,2017-04-17,2017,4,Admissão,LUBIENSKA,ASSISTENTE DE INFORMATICA,Administrativo,CDR
1370,68,2024-01-06,2024,1,Desligamento,LUBIENSKA,ASSISTENTE DE INFORMATICA,Administrativo,CDR
1371,50,2017-02-01,2017,2,Admissão,LUBIENSKA,PROFESSOR DE BIOLOGIA,Docente,CDR
1372,50,2024-12-29,2024,12,Desligamento,LUBIENSKA,PROFESSOR DE BIOLOGIA,Docente,CDR
1373,19,2011-02-01,2011,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1374,82,2000-02-01,2000,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1375,82,2021-12-31,2021,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1376,73,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1377,73,2020-12-23,2020,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1378,92,1995-02-01,1995,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1379,56,2022-02-01,2022,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1380,32,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR DE EDUCACAO FISICA D,Docente,CDR
1381,32,2021-01-11,2021,1,Desligamento,LUBIENSKA,PROFESSOR DE EDUCACAO FISICA D,Docente,CDR
1382,102,2008-02-01,2008,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1383,83,1988-03-07,1988,3,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1384,83,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1385,48,2022-02-01,2022,2,Admissão,LUBIENSKA,PROFESSOR DE MATEMATICA NO ENS,Docente,CDR
1386,48,2023-12-14,2023,12,Desligamento,LUBIENSKA,PROFESSOR DE MATEMATICA NO ENS,Docente,CDR
1387,4,2022-02-01,2022,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1388,4,2025-12-15,2025,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1389,105,2011-08-01,2011,8,Admissão,LUBIENSKA,PROFESSOR DE EDUCACAO FISICA D,Docente,CDR
1390,105,2024-12-28,2024,12,Desligamento,LUBIENSKA,PROFESSOR DE EDUCACAO FISICA D,Docente,CDR
1391,16,2014-11-03,2014,11,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1392,107,2013-11-08,2013,11,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1393,107,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1394,37,2017-08-01,2017,8,Admissão,LUBIENSKA,COORDENADOR PEDAGOGICO,Apoio Pedagógico,CDR
1395,37,2025-07-31,2025,7,Desligamento,LUBIENSKA,COORDENADOR PEDAGOGICO,Apoio Pedagógico,CDR
1396,63,2023-08-02,2023,8,Admissão,LUBIENSKA,PROFESSOR DE LINGUA ESTRANGEIR,Docente,CDR
1397,63,2025-03-31,2025,3,Desligamento,LUBIENSKA,PROFESSOR DE LINGUA ESTRANGEIR,Docente,CDR
1398,40,2014-08-19,2014,8,Admissão,LUBIENSKA,INTERPRETE,Administrativo,CDR
1399,40,2022-07-01,2022,7,Desligamento,LUBIENSKA,INTERPRETE,Administrativo,CDR
1400,67,2019-02-04,2019,2,Admissão,LUBIENSKA,PROFESSOR DE LINGUA PORTUGUESA,Docente,CDR
1401,67,2021-12-20,2021,12,Desligamento,LUBIENSKA,PROFESSOR DE LINGUA PORTUGUESA,Docente,CDR
1402,47,2017-10-19,2017,10,Admissão,LUBIENSKA,PROFESSOR DE LINGUA PORTUGUESA,Docente,CDR
1403,95,2024-01-29,2024,1,Admissão,LUBIENSKA,PROFESSOR DE GEOGRAFIA ENS FUN,Docente,CDR
1404,60,2021-08-11,2021,8,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1405,60,2021-12-20,2021,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1406,62,2014-10-01,2014,10,Admissão,LUBIENSKA,PSICOLOGO,Clínico,CDR
1407,62,2022-12-31,2022,12,Desligamento,LUBIENSKA,PSICOLOGO,Clínico,CDR
1408,57,2015-02-02,2015,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1409,57,2024-12-18,2024,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1410,11,2001-04-09,2001,4,Admissão,LUBIENSKA,DIRETOR,Gestão,CDR
1411,11,2025-07-31,2025,7,Desligamento,LUBIENSKA,DIRETOR,Gestão,CDR
1412,93,2019-04-01,2019,4,Admissão,LUBIENSKA,COORDENADOR PEDAGOGICO,Apoio Pedagógico,CDR
1413,93,2024-07-31,2024,7,Desligamento,LUBIENSKA,COORDENADOR PEDAGOGICO,Apoio Pedagógico,CDR
1414,24,2018-02-01,2018,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1415,24,2021-07-01,2021,7,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1416,23,2011-05-12,2011,5,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1417,23,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1418,112,2014-02-03,2014,2,Admissão,LUBIENSKA,PROFESSOR DE LINGUA ESTRANGEIR,Docente,CDR
1419,112,2025-12-29,2025,12,Desligamento,LUBIENSKA,PROFESSOR DE LINGUA ESTRANGEIR,Docente,CDR
1420,12,2023-10-09,2023,10,Admissão,LUBIENSKA,PROFESSOR DE MUSICA,Docente,CDR
1421,27,2011-10-01,2011,10,Admissão,LUBIENSKA,PSICOLOGO,Clínico,CDR
1422,27,2025-07-31,2025,7,Desligamento,LUBIENSKA,PSICOLOGO,Clínico,CDR
1423,91,2012-01-02,2012,1,Admissão,LUBIENSKA,AUXILIAR DE PORTARIA,Operacional,CDR
1424,91,2025-07-31,2025,7,Desligamento,LUBIENSKA,AUXILIAR DE PORTARIA,Operacional,CDR
1425,61,2013-05-01,2013,5,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1426,61,2019-03-14,2019,3,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1427,74,1999-02-01,1999,2,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1428,74,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1429,81,1993-06-01,1993,6,Admissão,LUBIENSKA,AUXILIAR ADMINISTRATIVO,Administrativo,CDR
1430,81,2025-07-31,2025,7,Desligamento,LUBIENSKA,AUXILIAR ADMINISTRATIVO,Administrativo,CDR
1431,34,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR DE EDUCACAO FISICA D,Docente,CDR
1432,34,2023-12-06,2023,12,Desligamento,LUBIENSKA,PROFESSOR DE EDUCACAO FISICA D,Docente,CDR
1433,110,1991-03-01,1991,3,Admissão,LUBIENSKA,VIGIA,Operacional,CDR
1434,110,2025-07-31,2025,7,Desligamento,LUBIENSKA,VIGIA,Operacional,CDR
1435,41,2013-08-01,2013,8,Admissão,LUBIENSKA,PROFESSOR DE HISTORIA NO ENSIN,Docente,CDR
1436,41,2024-12-18,2024,12,Desligamento,LUBIENSKA,PROFESSOR DE HISTORIA NO ENSIN,Docente,CDR
1437,26,2015-02-02,2015,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1438,59,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR DE EDUCACAO FISICA D,Docente,CDR
1439,59,2024-12-21,2024,12,Desligamento,LUBIENSKA,PROFESSOR DE EDUCACAO FISICA D,Docente,CDR
1440,104,1992-08-03,1992,8,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1441,42,2023-02-01,2023,2,Admissão,LUBIENSKA,PROFESSOR DE DANCA,Docente,CDR
1442,69,2014-02-03,2014,2,Admissão,LUBIENSKA,PROFESSOR DE LINGUA ESTRANGEIR,Docente,CDR
1443,25,2017-03-01,2017,3,Admissão,LUBIENSKA,PROFESSOR DE HISTORIA NO ENSIN,Docente,CDR
1444,25,2022-12-13,2022,12,Desligamento,LUBIENSKA,PROFESSOR DE HISTORIA NO ENSIN,Docente,CDR
1445,3,2014-02-03,2014,2,Admissão,LUBIENSKA,PROFESSOR DE DANCA,Docente,CDR
1446,3,2021-12-20,2021,12,Desligamento,LUBIENSKA,PROFESSOR DE DANCA,Docente,CDR
1447,109,2010-05-03,2010,5,Admissão,LUBIENSKA,AUXILIAR DE CLASSE,Apoio Pedagógico,CDR
1448,109,2025-07-31,2025,7,Desligamento,LUBIENSKA,AUXILIAR DE CLASSE,Apoio Pedagógico,CDR
1449,118,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR DE LINGUA PORTUGUESA,Docente,CDR
1450,22,2024-09-05,2024,9,Admissão,LUBIENSKA,VIGIA,Operacional,CDR
1451,22,2025-07-31,2025,7,Desligamento,LUBIENSKA,VIGIA,Operacional,CDR
1452,72,2024-01-29,2024,1,Admissão,LUBIENSKA,PROFESSOR DE MATEMATICA ENS FU,Docente,CDR
1453,72,2024-08-23,2024,8,Desligamento,LUBIENSKA,PROFESSOR DE MATEMATICA ENS FU,Docente,CDR
1454,89,1991-02-01,1991,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1455,89,2025-07-31,2025,7,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1456,79,1998-02-02,1998,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1457,79,2023-07-30,2023,7,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1458,6,2012-01-02,2012,1,Admissão,LUBIENSKA,OPERADOR DE COMPUTADOR,Operacional,CDR
1459,6,2025-07-31,2025,7,Desligamento,LUBIENSKA,OPERADOR DE COMPUTADOR,Operacional,CDR
1460,75,1994-12-07,1994,12,Admissão,LUBIENSKA,VIGIA,Operacional,CDR
1461,75,2025-07-31,2025,7,Desligamento,LUBIENSKA,VIGIA,Operacional,CDR
1462,90,2020-09-10,2020,9,Admissão,LUBIENSKA,SECRETARIA ESCOLAR,Apoio Pedagógico,CDR
1463,90,2025-05-30,2025,5,Desligamento,LUBIENSKA,SECRETARIA ESCOLAR,Apoio Pedagógico,CDR
1464,10,2014-02-03,2014,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1465,65,2019-02-04,2019,2,Admissão,LUBIENSKA,PROFESSOR DE QUIMICA NO ENSINO,Docente,CDR
1466,70,2011-10-01,2011,10,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1467,70,2021-01-04,2021,1,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1468,71,2022-09-08,2022,9,Admissão,LUBIENSKA,PROFESSOR - FUNDAMENTAL I,Docente,CDR
1469,71,2023-01-31,2023,1,Desligamento,LUBIENSKA,PROFESSOR - FUNDAMENTAL I,Docente,CDR
1470,84,2018-02-01,2018,2,Admissão,LUBIENSKA,PROFESSOR DE LINGUA ESTRANGEIR,Docente,CDR
1471,84,2021-12-10,2021,12,Desligamento,LUBIENSKA,PROFESSOR DE LINGUA ESTRANGEIR,Docente,CDR
1472,87,1999-02-01,1999,2,Admissão,LUBIENSKA,COORDENADOR PEDAGOGICO,Apoio Pedagógico,CDR
1473,45,2010-02-01,2010,2,Admissão,LUBIENSKA,PROFESSOR DE HISTORIA NO ENSIN,Docente,CDR
1474,45,2025-12-18,2025,12,Desligamento,LUBIENSKA,PROFESSOR DE HISTORIA NO ENSIN,Docente,CDR
1475,103,1989-02-14,1989,2,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1476,103,2023-12-18,2023,12,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1477,100,2023-06-05,2023,6,Admissão,LUBIENSKA,AUXILIAR ADMINISTRATIVO,Administrativo,CDR
1478,100,2025-06-04,2025,6,Desligamento,LUBIENSKA,AUXILIAR ADMINISTRATIVO,Administrativo,CDR
1479,77,2010-02-01,2010,2,Admissão,LUBIENSKA,PROFESSOR DE FISICA NO ENSINO,Docente,CDR
1480,77,2021-12-31,2021,12,Desligamento,LUBIENSKA,PROFESSOR DE FISICA NO ENSINO,Docente,CDR
1481,114,1987-02-01,1987,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1482,97,1988-04-04,1988,4,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1483,97,2023-08-14,2023,8,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1484,111,2023-02-01,2023,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1485,111,2023-06-29,2023,6,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1486,36,2024-01-29,2024,1,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1487,36,2025-02-06,2025,2,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1488,15,2014-02-17,2014,2,Admissão,LUBIENSKA,SECRETARIA ESCOLAR,Apoio Pedagógico,CDR
1489,15,2021-09-02,2021,9,Desligamento,LUBIENSKA,SECRETARIA ESCOLAR,Apoio Pedagógico,CDR
1490,54,2015-02-02,2015,2,Admissão,LUBIENSKA,PROFESSOR DE ARTES CENICA,Docente,CDR
1491,54,2022-05-02,2022,5,Desligamento,LUBIENSKA,PROFESSOR DE ARTES CENICA,Docente,CDR
1492,2,2023-08-01,2023,8,Admissão,LUBIENSKA,AUXILIAR DE COZINHA,Operacional,CDR
1493,2,2025-07-31,2025,7,Desligamento,LUBIENSKA,AUXILIAR DE COZINHA,Operacional,CDR
1494,85,2008-02-01,2008,2,Admissão,LUBIENSKA,PSICOLOGO,Clínico,CDR
1495,85,2025-07-31,2025,7,Desligamento,LUBIENSKA,PSICOLOGO,Clínico,CDR
1496,116,2012-01-02,2012,1,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1497,116,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1498,64,2022-02-01,2022,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1499,64,2023-03-29,2023,3,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1500,13,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1501,106,2011-08-15,2011,8,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1502,106,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1503,101,2025-06-09,2025,6,Admissão,LUBIENSKA,JOVEM APRENDIZ ADMINISTRATIVO,Estagiário,CDR
1504,39,2015-02-02,2015,2,Admissão,LUBIENSKA,PROFESSOR DE ALUNOS COM DEFICI,Docente,CDR
1505,39,2025-07-31,2025,7,Desligamento,LUBIENSKA,PROFESSOR DE ALUNOS COM DEFICI,Docente,CDR
1506,55,2022-05-02,2022,5,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1507,55,2023-12-13,2023,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1508,1,2017-08-01,2017,8,Admissão,LUBIENSKA,PROFESSOR DE LINGUA PORTUGUESA,Docente,CDR
1509,1,2021-12-15,2021,12,Desligamento,LUBIENSKA,PROFESSOR DE LINGUA PORTUGUESA,Docente,CDR
1510,21,2018-02-01,2018,2,Admissão,LUBIENSKA,PROFESSOR DE SOCIOLOGIA NO ENS,Docente,CDR
1511,21,2021-12-16,2021,12,Desligamento,LUBIENSKA,PROFESSOR DE SOCIOLOGIA NO ENS,Docente,CDR
1512,18,2023-05-10,2023,5,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1513,18,2023-06-30,2023,6,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1514,8,2020-02-03,2020,2,Admissão,LUBIENSKA,PROFESSOR DE DANCA,Docente,CDR
1515,8,2022-12-31,2022,12,Desligamento,LUBIENSKA,PROFESSOR DE DANCA,Docente,CDR
1516,20,2011-08-01,2011,8,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1517,20,2023-12-22,2023,12,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1518,88,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR DE BIOLOGIA,Docente,CDR
1519,88,2023-12-31,2023,12,Desligamento,LUBIENSKA,PROFESSOR DE BIOLOGIA,Docente,CDR
1520,78,1994-04-11,1994,4,Admissão,LUBIENSKA,AUXILIAR DE DISCIPLINA,Apoio Pedagógico,CDR
1521,78,2024-11-11,2024,11,Desligamento,LUBIENSKA,AUXILIAR DE DISCIPLINA,Apoio Pedagógico,CDR
1522,80,2006-06-01,2006,6,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1523,80,2024-12-06,2024,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1524,30,2012-10-10,2012,10,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1525,30,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1526,86,2005-02-14,2005,2,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1527,86,2025-07-31,2025,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1528,52,2019-01-14,2019,1,Admissão,LUBIENSKA,ASSISTENTE ADMINISTRATIVO,Administrativo,CDR
1529,52,2025-05-30,2025,5,Desligamento,LUBIENSKA,ASSISTENTE ADMINISTRATIVO,Administrativo,CDR
1530,76,2011-10-01,2011,10,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1531,76,2021-01-21,2021,1,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1532,94,2013-10-04,2013,10,Admissão,LUBIENSKA,ZELADOR,Operacional,CDR
1533,94,2020-07-01,2020,7,Desligamento,LUBIENSKA,ZELADOR,Operacional,CDR
1534,98,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR DE BIOLOGIA,Docente,CDR
1535,98,2023-01-05,2023,1,Desligamento,LUBIENSKA,PROFESSOR DE BIOLOGIA,Docente,CDR
1536,7,2012-02-01,2012,2,Admissão,LUBIENSKA,PROFESSOR DE MATEMATICA NO ENS,Docente,CDR
1537,7,2023-12-29,2023,12,Desligamento,LUBIENSKA,PROFESSOR DE MATEMATICA NO ENS,Docente,CDR
1538,43,2020-08-17,2020,8,Admissão,LUBIENSKA,AUXILIAR ADMINISTRATIVO,Administrativo,CDR
1539,43,2021-12-31,2021,12,Desligamento,LUBIENSKA,AUXILIAR ADMINISTRATIVO,Administrativo,CDR
1540,44,2022-01-03,2022,1,Admissão,LUBIENSKA,AUXILIAR ADMINISTRATIVO,Administrativo,CDR
1541,44,2022-02-28,2022,2,Desligamento,LUBIENSKA,AUXILIAR ADMINISTRATIVO,Administrativo,CDR
1542,115,1997-08-01,1997,8,Admissão,LUBIENSKA,ASSISTENTE DE MANUTENCAO,Operacional,CDR
1543,115,2025-07-31,2025,7,Desligamento,LUBIENSKA,ASSISTENTE DE MANUTENCAO,Operacional,CDR
1544,66,2019-02-04,2019,2,Admissão,LUBIENSKA,PROFESSOR DE QUIMICA NO ENSINO,Docente,CDR
1545,66,2022-05-09,2022,5,Desligamento,LUBIENSKA,PROFESSOR DE QUIMICA NO ENSINO,Docente,CDR
1546,51,2011-05-02,2011,5,Admissão,LUBIENSKA,PROFESSOR,Docente,CDR
1547,51,2025-12-26,2025,12,Desligamento,LUBIENSKA,PROFESSOR,Docente,CDR
1548,33,2011-02-01,2011,2,Admissão,LUBIENSKA,PROFESSOR DE MATEMATICA NO ENS,Docente,CDR
1549,33,2023-11-23,2023,11,Desligamento,LUBIENSKA,PROFESSOR DE MATEMATICA NO ENS,Docente,CDR
1550,92,2022-03-02,2022,3,Admissão,PAULISTA,PROFESSOR,Docente,JG
1551,92,2022-05-10,2022,5,Desligamento,PAULISTA,PROFESSOR,Docente,JG
1552,205,2025-06-11,2025,6,Admissão,PAULISTA,AUX SERVICOS GERAIS,Operacional,JG
1553,205,2025-09-08,2025,9,Desligamento,PAULISTA,AUX SERVICOS GERAIS,Operacional,JG
1554,223,2025-08-11,2025,8,Admissão,PAULISTA,PROFESSOR EDUCACAO FISICA,Docente,JG
1555,55,2022-03-02,2022,3,Admissão,PAULISTA,PROFESSOR,Docente,JG
1556,55,2022-12-21,2022,12,Desligamento,PAULISTA,PROFESSOR,Docente,JG
1557,228,2025-10-03,2025,10,Admissão,PAULISTA,PROFESSOR MATEMATICA FUNDAMENTAL 2,Docente,JG
1558,14,2022-04-06,2022,4,Admissão,PAULISTA,PROFESSOR,Docente,JG
1559,14,2023-02-01,2023,2,Desligamento,PAULISTA,PROFESSOR,Docente,JG
1560,194,2025-04-01,2025,4,Admissão,PAULISTA,ESTAGIARIO,Estagiário,JG
1561,194,2025-06-30,2025,6,Desligamento,PAULISTA,ESTAGIARIO,Estagiário,JG
1562,214,2025-07-31,2025,7,Admissão,PAULISTA,ESTAGIARIO (A),Estagiário,JG
1563,214,2025-09-01,2025,9,Desligamento,PAULISTA,ESTAGIARIO (A),Estagiário,JG
1564,82,2023-02-01,2023,2,Admissão,PAULISTA,APOIO PEDAGOGICO,Apoio Pedagógico,JG
1565,222,2025-08-11,2025,8,Admissão,PAULISTA,APOIO PEDAGOGICO,Apoio Pedagógico,JG
1566,134,2025-04-01,2025,4,Admissão,PAULISTA,ESTAGIARIO,Estagiário,JG
1567,134,2025-06-30,2025,6,Desligamento,PAULISTA,ESTAGIARIO,Estagiário,JG
1568,213,2025-07-31,2025,7,Admissão,PAULISTA,ESTAGIARIO (A),Estagiário,JG
1569,213,2025-08-08,2025,8,Desligamento,PAULISTA,ESTAGIARIO (A),Estagiário,JG
1570,136,2025-04-01,2025,4,Admissão,PAULISTA,ESTAGIARIO,Estagiário,JG
1571,136,2025-06-30,2025,6,Desligamento,PAULISTA,ESTAGIARIO,Estagiário,JG
1572,216,2025-07-31,2025,7,Admissão,PAULISTA,ESTAGIARIO (A),Estagiário,JG
1573,216,2025-09-22,2025,9,Desligamento,PAULISTA,ESTAGIARIO (A),Estagiário,JG
1574,11,2022-09-15,2022,9,Admissão,PAULISTA,AUX DE COORDENACAO,Apoio Pedagógico,JG
1575,11,2022-09-19,2022,9,Desligamento,PAULISTA,AUX DE COORDENACAO,Apoio Pedagógico,JG
1576,64,2024-05-06,2024,5,Admissão,PAULISTA,PSICOLOGO (A),Clínico,JG
1577,64,2024-07-09,2024,7,Desligamento,PAULISTA,PSICOLOGO (A),Clínico,JG
1578,42,2022-04-01,2022,4,Admissão,PAULISTA,AUXILIAR DE SALA,Apoio Pedagógico,JG
1579,42,2022-09-09,2022,9,Desligamento,PAULISTA,AUXILIAR DE SALA,Apoio Pedagógico,JG
1580,123,2025-03-10,2025,3,Admissão,PAULISTA,AUX DE COORDENACAO,Apoio Pedagógico,JG
1581,80,2024-08-14,2024,8,Admissão,PAULISTA,PROFESSOR (A),Docente,JG
1582,126,2025-03-10,2025,3,Admissão,PAULISTA,PROF FUNDAMENTAL I,Docente,JG
1583,208,2025-07-30,2025,7,Admissão,PAULISTA,ESTAGIARIO,Estagiário,JG
1584,208,2025-07-31,2025,7,Desligamento,PAULISTA,ESTAGIARIO,Estagiário,JG
1585,79,2025-01-27,2025,1,Admissão,PAULISTA,APOIO PEDAGOGICO,Apoio Pedagógico,JG
1586,70,2024-02-01,2024,2,Admissão,PAULISTA,AUXILIAR DE COZINHA,Operacional,JG
1587,70,2024-04-15,2024,4,Desligamento,PAULISTA,AUXILIAR DE COZINHA,Operacional,JG
1588,6,2022-04-01,2022,4,Admissão,PAULISTA,AUX.DE COORDENAA‡AƒO,Apoio Pedagógico,JG
1589,6,2022-12-21,2022,12,Desligamento,PAULISTA,AUX.DE COORDENAA‡AƒO,Apoio Pedagógico,JG
1590,135,2025-04-01,2025,4,Admissão,PAULISTA,ESTAGIARIO,Estagiário,JG
1591,135,2025-06-30,2025,6,Desligamento,PAULISTA,ESTAGIARIO,Estagiário,JG
